% x_coordinate y_coordinate pressure time
% shape 0, 155 points
140.753 57.207 0.304 0
140.538 57.323 0.298 2
140.152 57.400 0.303 16
139.894 57.477 0.305 16
139.808 57.477 0.304 16
139.808 57.477 0.306 33
139.765 57.593 0.304 33
139.765 57.593 0.301 49
139.765 57.593 0.298 49
139.765 57.593 0.295 65
139.765 57.593 0.298 65
139.894 57.477 0.306 65
139.894 57.477 0.311 81
139.894 57.477 0.314 81
139.894 57.477 0.319 81
139.851 57.323 0.332 97
139.851 57.130 0.340 97
139.808 56.782 0.341 97
139.722 56.318 0.346 97
139.593 55.738 0.354 113
139.422 55.042 0.355 114
139.164 54.231 0.354 114
138.992 53.341 0.357 129
138.777 52.336 0.362 129
138.520 51.293 0.360 129
138.262 50.172 0.359 145
137.961 48.974 0.361 145
137.618 47.853 0.364 145
137.274 46.732 0.369 161
136.974 45.843 0.373 161
136.673 45.147 0.374 161
136.372 44.644 0.384 178
136.115 44.296 0.388 178
135.986 44.064 0.392 178
135.685 43.871 0.396 178
135.384 43.678 0.396 194
135.041 43.523 0.397 194
134.568 43.407 0.395 194
134.182 43.291 0.397 210
133.752 43.214 0.404 210
133.280 43.175 0.403 210
132.764 43.175 0.403 226
132.249 43.175 0.407 226
131.734 43.175 0.419 226
131.261 43.253 0.426 242
130.746 43.330 0.427 243
130.145 43.523 0.428 243
129.586 43.755 0.431 258
129.028 44.103 0.433 258
128.384 44.528 0.432 258
127.782 44.953 0.433 258
127.095 45.456 0.437 274
126.451 46.074 0.438 274
125.764 46.732 0.437 274
125.120 47.427 0.439 290
124.475 48.200 0.442 290
123.831 49.051 0.445 290
123.187 50.017 0.444 307
122.586 51.138 0.446 307
122.027 52.375 0.451 307
121.598 53.728 0.452 323
121.211 55.236 0.452 323
120.868 56.782 0.453 323
120.567 58.405 0.457 339
120.266 60.029 0.457 339
120.137 61.768 0.456 339
120.009 63.469 0.456 339
119.966 65.170 0.458 355
119.966 66.832 0.459 355
119.923 68.378 0.457 355
119.923 69.847 0.457 372
120.094 71.161 0.459 372
120.223 72.437 0.458 372
120.567 73.596 0.457 388
120.953 74.679 0.457 388
121.297 75.684 0.459 388
121.727 76.573 0.458 404
122.199 77.346 0.456 405
122.671 78.003 0.454 405
123.187 78.583 0.458 405
123.831 79.047 0.455 420
124.518 79.510 0.453 420
125.163 79.858 0.452 420
125.893 80.090 0.453 436
126.752 80.322 0.452 437
127.482 80.477 0.448 437
128.384 80.554 0.445 437
129.200 80.515 0.447 452
129.930 80.245 0.440 452
130.746 79.974 0.438 468
131.519 79.510 0.442 469
132.206 78.969 0.444 469
132.936 78.312 0.447 469
133.709 77.384 0.446 484
134.525 76.302 0.447 484
135.384 74.872 0.451 484
136.243 73.248 0.451 500
136.974 71.470 0.449 500
137.704 69.615 0.450 500
138.348 67.875 0.454 516
138.906 66.252 0.453 517
139.250 64.706 0.452 517
139.593 63.276 0.453 517
139.808 61.961 0.456 532
140.023 60.763 0.456 532
140.238 59.681 0.454 548
140.324 58.753 0.456 548
140.409 57.903 0.458 548
140.452 57.207 0.457 548
140.495 56.588 0.456 564
140.538 56.009 0.456 564
140.581 55.583 0.458 564
140.624 55.197 0.459 581
140.667 54.849 0.457 581
140.667 54.578 0.458 581
140.667 54.385 0.460 596
140.667 54.385 0.458 596
140.667 54.385 0.454 596
140.667 54.385 0.456 613
140.667 54.385 0.457 613
140.667 54.385 0.453 613
140.667 54.501 0.452 629
140.667 54.501 0.455 629
140.667 54.849 0.457 629
140.667 55.313 0.455 645
140.710 56.086 0.460 645
140.753 57.168 0.467 645
140.882 58.405 0.469 661
141.011 59.913 0.471 662
141.183 61.497 0.473 662
141.354 63.198 0.477 677
141.612 64.822 0.477 677
141.827 66.445 0.477 677
142.084 68.069 0.479 677
142.342 69.538 0.481 693
142.643 71.045 0.481 693
142.943 72.437 0.480 693
143.373 73.712 0.481 710
143.759 74.911 0.483 710
144.232 75.916 0.482 710
144.661 76.843 0.480 726
145.091 77.616 0.481 726
145.520 78.389 0.482 726
145.993 79.047 0.480 742
146.594 79.704 0.477 742
147.152 80.283 0.474 742
147.711 80.825 0.464 759
148.312 81.289 0.450 759
149.042 81.636 0.434 759
149.815 81.907 0.414 759
150.631 82.023 0.388 775
151.619 82.100 0.360 775
152.822 82.062 0.317 775
154.110 81.907 0.271 791
155.613 81.559 0.181 791

