% x_coordinate y_coordinate pressure time
% shape 0, 44 points
40.034 80.438 0.138 0
39.863 80.515 0.280 0
39.691 80.593 0.281 0
39.519 80.593 0.281 16
39.390 80.554 0.279 16
39.390 80.554 0.277 16
39.390 80.554 0.283 32
39.390 80.554 0.291 32
39.390 80.670 0.299 32
39.390 80.670 0.309 32
39.476 80.825 0.320 48
39.519 80.979 0.326 48
39.605 81.134 0.331 48
39.691 81.250 0.341 64
39.820 81.366 0.354 64
39.991 81.404 0.368 64
40.249 81.443 0.378 80
40.593 81.443 0.386 80
40.893 81.366 0.396 80
41.323 81.289 0.402 97
41.881 81.172 0.406 97
42.440 80.941 0.410 97
43.084 80.786 0.417 97
43.857 80.477 0.421 113
44.673 80.167 0.422 113
45.661 79.820 0.424 113
46.692 79.472 0.429 129
47.765 79.124 0.432 129
48.925 78.699 0.431 129
50.084 78.312 0.433 129
51.330 77.810 0.437 145
52.618 77.307 0.437 145
53.950 76.805 0.435 145
55.281 76.186 0.435 161
56.613 75.568 0.438 161
57.987 74.911 0.438 161
59.319 74.137 0.434 177
60.693 73.364 0.428 177
62.067 72.553 0.419 177
63.356 71.702 0.396 193
64.515 70.813 0.351 194
65.589 69.885 0.312 194
66.577 68.919 0.252 209
67.565 67.953 0.146 209

% x_coordinate y_coordinate pressure time
% shape 1, 153 points
84.057 55.622 0.096 0
84.315 55.506 0.303 16
84.444 55.236 0.298 16
84.487 54.926 0.301 16
84.487 54.617 0.301 32
84.487 54.385 0.299 32
84.487 54.192 0.300 32
84.487 53.921 0.303 48
84.487 53.651 0.305 48
84.530 53.341 0.305 48
84.616 53.148 0.306 64
84.659 52.994 0.310 64
84.745 52.762 0.313 64
84.787 52.646 0.312 64
84.830 52.491 0.316 80
84.873 52.298 0.323 80
84.873 52.143 0.330 80
84.873 51.911 0.337 97
84.830 51.641 0.345 97
84.787 51.409 0.354 97
84.659 51.138 0.360 113
84.530 50.945 0.365 113
84.358 50.713 0.370 113
84.143 50.442 0.378 129
84.014 50.249 0.384 129
83.800 50.017 0.388 129
83.628 49.824 0.393 145
83.456 49.669 0.398 145
83.327 49.476 0.402 145
83.069 49.321 0.401 145
82.855 49.167 0.403 161
82.597 49.012 0.409 161
82.339 48.896 0.412 161
82.125 48.742 0.413 177
81.867 48.626 0.414 177
81.652 48.471 0.417 177
81.394 48.316 0.418 193
81.094 48.162 0.419 193
80.793 48.046 0.417 193
80.407 47.930 0.421 209
80.020 47.891 0.430 209
79.591 47.814 0.429 209
79.247 47.775 0.433 226
78.817 47.698 0.436 226
78.474 47.659 0.434 226
78.044 47.582 0.438 226
77.615 47.543 0.440 242
77.185 47.543 0.444 242
76.756 47.543 0.444 242
76.283 47.543 0.442 242
75.811 47.543 0.442 258
75.339 47.543 0.446 258
74.823 47.621 0.447 258
74.351 47.775 0.445 274
73.835 47.930 0.448 274
73.320 48.162 0.451 274
72.805 48.394 0.453 290
72.289 48.626 0.451 290
71.731 48.935 0.453 290
71.130 49.244 0.456 306
70.571 49.631 0.457 306
69.970 49.979 0.456 306
69.455 50.404 0.457 322
68.939 50.790 0.460 322
68.338 51.254 0.460 322
67.780 51.718 0.459 322
67.178 52.220 0.460 338
66.577 52.762 0.465 338
65.976 53.419 0.466 338
65.374 54.192 0.465 354
64.687 55.004 0.468 354
64.000 55.893 0.472 354
63.270 56.743 0.474 370
62.540 57.671 0.473 370
61.767 58.637 0.474 370
61.122 59.565 0.478 386
60.521 60.570 0.479 387
59.920 61.613 0.477 387
59.404 62.580 0.479 402
58.932 63.623 0.483 402
58.503 64.628 0.484 402
58.116 65.633 0.481 402
57.772 66.677 0.484 418
57.472 67.798 0.490 418
57.257 68.842 0.491 418
56.999 69.885 0.490 434
56.827 70.929 0.491 434
56.656 71.857 0.494 434
56.527 72.785 0.493 450
56.484 73.635 0.490 450
56.441 74.408 0.490 450
56.441 75.181 0.492 466
56.570 75.916 0.493 466
56.742 76.689 0.489 466
57.042 77.346 0.488 482
