% x_coordinate y_coordinate pressure time
% shape 0, 87 points
105.941 51.602 0.354 0
105.770 50.790 0.291 1
105.383 50.249 0.303 1
104.911 49.940 0.303 16
104.524 49.785 0.304 16
104.223 49.476 0.304 16
104.094 48.974 0.304 33
104.009 48.394 0.303 33
104.009 47.698 0.304 33
104.094 46.886 0.305 33
104.266 46.113 0.305 48
104.481 45.263 0.304 48
104.653 44.451 0.305 48
104.911 43.639 0.306 65
105.039 42.828 0.307 65
105.082 42.054 0.309 65
105.125 41.243 0.314 80
105.125 40.431 0.321 80
104.953 39.658 0.328 80
104.653 38.807 0.333 97
104.266 38.034 0.342 97
103.665 37.261 0.352 97
103.064 36.565 0.363 113
102.334 35.986 0.370 113
101.432 35.638 0.378 113
100.444 35.445 0.388 129
99.284 35.445 0.396 129
98.039 35.638 0.403 129
96.750 36.140 0.413 130
95.376 37.107 0.417 145
94.087 38.537 0.421 145
92.799 40.586 0.421 145
91.639 43.214 0.426 161
90.651 46.306 0.429 161
89.749 49.747 0.431 161
89.277 53.225 0.430 177
88.976 56.627 0.432 178
88.848 59.835 0.433 178
88.933 62.734 0.435 193
89.191 65.208 0.433 193
89.707 67.218 0.434 193
90.351 68.803 0.432 209
91.081 70.001 0.431 209
91.940 70.929 0.427 210
92.885 71.586 0.426 210
93.787 72.011 0.426 225
94.817 72.243 0.424 225
95.762 72.243 0.423 225
96.750 71.973 0.424 241
97.695 71.354 0.424 241
98.554 70.465 0.424 241
99.542 69.267 0.422 257
100.272 67.759 0.424 257
101.045 66.059 0.425 257
101.689 64.126 0.425 273
102.119 61.923 0.424 274
102.548 59.565 0.425 274
102.763 57.052 0.427 289
102.892 54.346 0.427 289
103.021 51.641 0.427 289
102.935 49.051 0.427 289
102.935 46.770 0.429 305
102.935 45.185 0.429 306
102.849 44.258 0.430 306
102.806 43.871 0.440 321
102.763 43.987 0.449 321
102.677 44.412 0.451 321
102.591 45.224 0.448 337
102.462 46.616 0.450 338
102.419 48.432 0.450 338
102.548 50.636 0.451 353
102.935 53.071 0.451 353
103.407 55.467 0.450 353
104.052 57.787 0.451 369
104.653 59.874 0.450 370
105.383 61.652 0.447 370
106.199 63.082 0.448 370
107.101 64.203 0.444 385
108.046 65.092 0.437 385
109.205 65.827 0.428 385
110.408 66.329 0.418 401
111.782 66.677 0.404 402
113.243 66.832 0.380 402
114.875 66.677 0.348 417
116.679 66.213 0.311 417
118.482 65.479 0.261 417
120.458 64.319 0.183 433

