% x_coordinate y_coordinate pressure time
% shape 0, 131 points
150.823 62.425 0.370 0
150.651 62.271 0.352 17
150.394 62.000 0.360 17
150.007 61.807 0.364 17
149.664 61.536 0.363 17
149.406 61.150 0.364 33
149.191 60.840 0.376 33
148.976 60.415 0.384 33
148.805 60.029 0.384 34
148.676 59.603 0.388 49
148.547 59.101 0.391 49
148.461 58.598 0.392 49
148.375 58.057 0.389 65
148.289 57.516 0.390 65
148.203 56.898 0.393 65
148.074 56.202 0.392 81
148.031 55.467 0.387 81
147.946 54.656 0.384 81
147.817 53.805 0.387 98
147.645 52.916 0.386 98
147.344 51.950 0.382 98
147.044 50.945 0.382 114
146.614 49.979 0.385 114
146.142 49.012 0.385 114
145.583 48.200 0.382 114
144.982 47.505 0.384 130
144.295 47.002 0.387 130
143.436 46.654 0.392 130
142.577 46.500 0.397 146
141.546 46.422 0.402 146
140.344 46.345 0.408 146
139.055 46.461 0.413 163
137.681 46.770 0.420 163
136.263 47.350 0.434 163
134.846 48.278 0.440 179
133.515 49.476 0.443 179
132.140 50.984 0.447 179
130.895 52.800 0.450 195
129.735 54.849 0.458 195
128.661 57.168 0.458 195
127.759 59.719 0.460 195
127.072 62.425 0.463 211
126.557 65.170 0.468 211
126.342 67.837 0.468 211
126.428 70.349 0.464 228
126.772 72.746 0.466 228
127.330 74.872 0.468 228
128.146 76.805 0.467 244
129.048 78.428 0.462 244
130.122 79.704 0.464 244
131.152 80.747 0.465 260
132.226 81.520 0.458 260
133.300 82.023 0.450 260
134.374 82.332 0.446 276
135.404 82.487 0.448 277
136.349 82.409 0.445 277
137.423 82.216 0.440 277
138.411 81.791 0.440 292
139.356 81.172 0.446 292
140.258 80.438 0.444 292
141.160 79.549 0.440 308
141.976 78.467 0.443 308
142.792 77.075 0.445 308
143.608 75.336 0.447 324
144.338 73.326 0.443 324
145.154 71.122 0.444 324
146.056 68.726 0.447 341
146.958 66.329 0.447 341
147.817 64.010 0.445 341
148.633 61.845 0.445 356
149.277 59.990 0.448 356
149.878 58.521 0.449 356
150.265 57.323 0.446 356
150.608 56.434 0.446 372
150.823 55.699 0.450 372
150.995 55.081 0.449 372
151.124 54.656 0.448 388
151.167 54.308 0.448 388
151.210 54.076 0.451 388
151.210 53.921 0.452 404
151.210 53.805 0.449 404
151.210 53.805 0.453 420
151.210 53.689 0.453 420
151.210 53.689 0.451 420
151.210 53.689 0.454 436
151.210 53.689 0.458 437
151.210 53.689 0.459 437
151.210 53.689 0.463 452
151.210 53.689 0.466 452
151.167 53.921 0.467 452
151.124 54.269 0.471 468
150.952 54.888 0.470 468
150.694 55.815 0.473 468
150.351 57.014 0.476 484
150.007 58.482 0.473 484
149.535 60.145 0.477 484
149.191 62.000 0.482 500
148.762 63.971 0.482 501
148.375 66.020 0.480 501
148.074 68.146 0.482 516
147.817 70.272 0.486 516
147.645 72.475 0.486 516
147.516 74.601 0.483 516
147.473 76.650 0.485 532
147.473 78.621 0.488 532
147.645 80.477 0.488 532
147.817 82.255 0.485 548
148.160 83.878 0.485 548
148.547 85.347 0.488 548
148.976 86.661 0.486 564
149.535 87.705 0.483 564
150.179 88.594 0.484 564
150.909 89.290 0.490 580
151.725 89.870 0.489 580
152.627 90.256 0.488 580
153.529 90.488 0.493 596
154.517 90.643 0.505 596
155.462 90.720 0.509 596
156.364 90.759 0.507 596
157.266 90.797 0.507 612
158.039 90.759 0.508 612
158.726 90.604 0.509 612
159.413 90.411 0.507 628
160.014 90.102 0.503 629
160.701 89.792 0.498 629
161.346 89.445 0.484 644
161.990 89.058 0.460 644
162.720 88.633 0.437 644
163.536 88.092 0.402 660
164.481 87.396 0.343 661
165.512 86.507 0.244 661

