% x_coordinate y_coordinate pressure time
% shape 0, 300 points
95.828 81.714 0.076 0
95.828 81.714 0.271 0
95.699 81.598 0.262 0
95.528 81.482 0.238 16
95.399 81.327 0.236 16
95.399 81.327 0.232 16
95.270 81.211 0.234 16
95.270 81.211 0.237 33
95.141 81.095 0.242 33
95.141 81.095 0.244 49
95.098 80.979 0.244 49
95.098 80.979 0.246 65
95.098 80.979 0.253 65
95.098 80.979 0.261 65
95.098 80.979 0.265 81
95.098 80.979 0.270 81
95.098 80.979 0.276 81
94.969 80.941 0.281 97
94.969 80.941 0.284 97
94.969 80.941 0.289 97
94.969 80.941 0.293 113
94.969 80.941 0.295 113
94.969 80.941 0.293 129
94.969 80.941 0.296 145
94.969 80.941 0.298 145
95.141 80.902 0.300 145
95.313 80.902 0.301 161
95.570 80.863 0.304 162
95.828 80.825 0.310 162
96.172 80.747 0.313 177
96.601 80.631 0.314 177
97.074 80.438 0.317 177
97.546 80.167 0.320 193
98.019 79.858 0.321 193
98.491 79.433 0.321 193
99.049 79.047 0.321 193
99.522 78.583 0.324 209
100.166 78.042 0.324 209
100.724 77.462 0.323 209
101.240 76.805 0.323 225
101.755 76.070 0.325 225
102.356 75.297 0.325 225
102.915 74.524 0.324 241
103.430 73.751 0.324 241
104.160 72.978 0.326 241
104.805 72.127 0.326 257
105.535 71.238 0.325 257
106.222 70.272 0.325 257
106.780 69.306 0.327 273
107.339 68.417 0.327 273
107.768 67.566 0.325 273
108.198 66.832 0.326 273
108.584 66.136 0.327 289
108.971 65.479 0.328 289
109.271 64.860 0.326 289
109.615 64.281 0.327 306
109.873 63.701 0.327 306
110.130 63.082 0.327 306
110.388 62.464 0.326 322
110.775 61.807 0.326 322
111.118 61.150 0.327 322
111.548 60.492 0.327 338
111.848 59.797 0.325 338
112.278 59.062 0.326 338
112.578 58.328 0.327 354
113.008 57.555 0.326 354
113.309 56.782 0.325 354
113.609 56.009 0.324 354
113.867 55.197 0.325 370
114.039 54.462 0.324 370
114.253 53.728 0.321 370
114.511 52.994 0.321 386
114.726 52.336 0.323 386
114.898 51.757 0.323 386
115.155 51.216 0.322 402
115.327 50.752 0.322 403
115.499 50.365 0.323 403
115.714 49.979 0.323 418
115.928 49.631 0.321 418
116.143 49.244 0.322 418
116.358 48.974 0.323 434
116.616 48.664 0.323 434
116.916 48.394 0.321 434
117.303 48.123 0.321 434
117.732 47.775 0.323 450
118.205 47.427 0.323 450
118.677 47.079 0.321 450
119.278 46.732 0.321 466
119.966 46.384 0.322 466
120.696 46.074 0.322 466
121.512 45.765 0.321 482
122.285 45.456 0.321 482
123.144 45.224 0.323 482
124.003 45.031 0.323 498
124.862 44.838 0.321 498
125.807 44.722 0.320 498
126.752 44.644 0.322 514
127.697 44.567 0.322 514
128.684 44.528 0.319 514
129.629 44.528 0.319 514
130.574 44.528 0.319 531
131.390 44.567 0.320 531
132.163 44.644 0.318 531
132.936 44.799 0.317 547
133.495 44.953 0.319 547
134.053 45.185 0.319 547
134.654 45.417 0.317 563
135.256 45.688 0.316 563
135.857 45.997 0.319 563
136.329 46.306 0.319 579
136.802 46.654 0.317 579
137.102 46.964 0.321 579
137.575 47.273 0.327 595
137.961 47.582 0.329 595
138.219 47.853 0.328 595
138.563 48.200 0.327 595
138.820 48.471 0.329 611
138.992 48.703 0.331 611
139.250 49.012 0.332 611
139.422 49.244 0.335 627
139.593 49.515 0.338 627
139.722 49.747 0.339 627
139.808 49.979 0.339 643
139.894 50.249 0.340 644
140.023 50.365 0.339 644
140.109 50.520 0.338 659
140.238 50.597 0.337 659
140.238 50.597 0.338 675
140.238 50.597 0.341 675
140.324 50.713 0.340 675
140.324 50.713 0.343 675
140.324 50.713 0.347 691
140.324 50.713 0.350 691
140.324 50.713 0.353 691
140.324 50.713 0.359 707
140.109 50.752 0.364 707
139.980 50.752 0.365 707
139.722 50.674 0.364 723
139.422 50.636 0.365 723
139.078 50.481 0.367 723
138.691 50.326 0.367 739
138.305 50.094 0.366 739
137.790 49.785 0.365 739
137.274 49.592 0.368 755
136.630 49.283 0.369 755
135.943 48.974 0.368 755
135.256 48.742 0.368 755
134.611 48.432 0.370 771
133.924 48.200 0.370 772
133.366 48.007 0.368 772
132.764 47.814 0.368 787
132.206 47.698 0.370 787
131.605 47.543 0.369 787
131.089 47.466 0.366 803
130.531 47.427 0.365 803
129.973 47.350 0.368 803
129.372 47.311 0.369 819
128.813 47.311 0.367 819
128.298 47.311 0.366 819
127.697 47.311 0.366 835
127.181 47.311 0.362 835
126.580 47.311 0.361 835
125.979 47.311 0.360 835
125.334 47.350 0.363 851
124.647 47.466 0.360 851
124.003 47.621 0.355 851
123.316 47.814 0.357 867
122.586 48.007 0.354 867
121.941 48.162 0.361 867
121.297 48.394 0.357 883
120.610 48.664 0.360 883
119.966 48.974 0.362 883
119.236 49.437 0.365 899
118.462 49.901 0.363 900
117.732 50.442 0.363 900
117.002 50.984 0.360 915
116.358 51.447 0.359 915
115.842 51.989 0.362 915
115.370 52.452 0.362 915
114.984 53.032 0.368 931
114.597 53.689 0.370 931
114.167 54.385 0.367 931
113.824 55.197 0.368 947
113.437 56.086 0.372 947
113.137 57.014 0.374 947
112.836 58.057 0.374 963
112.535 59.140 0.375 963
112.278 60.299 0.377 963
112.020 61.575 0.378 979
111.805 62.889 0.378 979
111.633 64.319 0.379 979
111.505 65.711 0.381 995
111.462 67.102 0.382 995
111.419 68.533 0.379 995
111.505 70.001 0.380 995
111.676 71.470 0.382 1011
111.934 72.823 0.383 1011
112.321 74.137 0.377 1011
112.793 75.258 0.377 1027
113.437 76.341 0.383 1027
114.167 77.346 0.378 1027
114.984 78.235 0.375 1044
115.842 79.008 0.377 1044
116.744 79.704 0.375 1044
117.646 80.245 0.377 1060
118.634 80.709 0.375 1060
119.665 81.134 0.377 1060
120.696 81.482 0.380 1060
121.684 81.714 0.379 1076
122.671 81.830 0.381 1076
123.616 81.830 0.381 1076
124.518 81.791 0.383 1092
125.420 81.559 0.383 1092
126.236 81.250 0.380 1092
127.052 80.863 0.384 1092
127.911 80.283 0.385 1108
128.770 79.704 0.386 1108
129.715 78.969 0.385 1108
130.660 78.080 0.384 1124
131.562 77.114 0.384 1124
132.464 75.993 0.382 1124
133.452 74.795 0.377 1140
134.354 73.480 0.371 1140
135.256 72.050 0.369 1140
136.115 70.543 0.365 1156
136.845 68.919 0.360 1156
137.618 67.257 0.357 1156
138.305 65.595 0.353 1172
138.906 63.855 0.348 1172
139.508 62.232 0.344 1172
140.023 60.608 0.342 1172
140.495 58.985 0.342 1188
140.882 57.439 0.341 1189
141.311 55.970 0.339 1189
141.698 54.540 0.338 1204
141.999 53.225 0.340 1204
142.428 51.989 0.340 1220
142.686 50.829 0.336 1220
142.858 49.785 0.334 1220
143.029 48.780 0.336 1220
143.072 47.891 0.336 1236
143.201 47.041 0.333 1236
143.287 46.306 0.333 1236
143.373 45.727 0.335 1252
143.373 45.301 0.335 1252
143.416 45.031 0.333 1252
143.373 44.838 0.332 1268
143.373 44.644 0.333 1268
143.330 44.490 0.332 1268
143.287 44.374 0.329 1268
143.158 44.296 0.327 1284
142.943 44.296 0.327 1284
142.943 44.296 0.324 1300
142.858 44.374 0.322 1300
142.858 44.374 0.326 1300
142.815 44.528 0.332 1316
142.643 44.722 0.331 1316
142.471 44.992 0.332 1316
142.084 45.456 0.334 1333
141.612 45.997 0.336 1333
141.183 46.577 0.336 1333
140.667 47.311 0.342 1349
140.152 48.123 0.350 1349
139.679 48.974 0.353 1349
139.164 49.940 0.354 1349
138.777 50.945 0.357 1365
138.434 52.027 0.361 1365
138.090 53.148 0.365 1365
137.833 54.308 0.365 1381
137.704 55.429 0.367 1381
137.532 56.588 0.370 1381
137.446 57.787 0.373 1397
137.446 58.908 0.373 1397
137.489 60.106 0.374 1397
137.618 61.266 0.379 1413
137.833 62.464 0.378 1413
138.219 63.739 0.378 1413
138.563 64.938 0.378 1429
138.992 66.175 0.383 1429
139.508 67.412 0.383 1429
140.023 68.726 0.385 1429
140.753 70.079 0.387 1445
141.483 71.393 0.392 1446
142.213 72.707 0.392 1446
143.072 73.983 0.394 1461
143.931 75.258 0.393 1461
144.833 76.534 0.395 1461
145.735 77.732 0.396 1477
146.637 78.853 0.388 1477
147.582 79.974 0.388 1477
148.656 80.979 0.385 1493
149.729 81.830 0.386 1493
150.889 82.603 0.381 1493
152.092 83.260 0.375 1509
153.380 83.646 0.379 1509
154.797 84.033 0.365 1509
156.344 84.226 0.348 1509
158.105 84.226 0.323 1525
160.166 84.072 0.285 1525
162.528 83.685 0.190 1525

