% x_coordinate y_coordinate pressure time
% shape 0, 88 points
139.550 80.438 0.165 0
139.550 80.438 0.206 16
139.550 80.438 0.216 17
139.550 80.438 0.218 17
139.550 80.438 0.225 32
139.550 80.438 0.232 32
139.550 80.438 0.243 32
139.550 80.438 0.253 48
139.550 80.438 0.262 48
139.550 80.438 0.265 48
139.550 80.438 0.270 64
139.550 80.438 0.278 64
139.550 80.438 0.286 64
139.550 80.554 0.292 80
139.550 80.554 0.297 80
139.550 80.554 0.306 80
139.550 80.554 0.311 97
139.550 80.554 0.313 97
139.550 80.554 0.318 97
139.550 80.554 0.324 113
139.550 80.554 0.327 113
139.550 80.709 0.331 129
139.593 80.863 0.335 129
139.593 81.018 0.338 129
139.636 81.211 0.338 145
139.679 81.404 0.341 145
139.765 81.520 0.346 145
139.894 81.675 0.347 145
140.023 81.752 0.346 161
140.281 81.907 0.347 161
140.452 82.023 0.351 161
140.624 82.139 0.354 177
140.882 82.216 0.352 177
141.054 82.216 0.355 177
141.268 82.216 0.361 193
141.483 82.216 0.361 193
141.612 82.216 0.359 193
141.956 82.216 0.363 209
142.170 82.178 0.366 209
142.471 82.178 0.368 209
142.772 82.139 0.364 226
143.072 82.023 0.370 226
143.416 81.907 0.375 226
143.717 81.791 0.375 226
144.017 81.675 0.374 242
144.275 81.598 0.375 242
144.533 81.482 0.378 242
144.833 81.366 0.377 258
145.091 81.211 0.376 258
145.392 81.057 0.376 258
145.778 80.825 0.379 274
146.122 80.631 0.379 274
146.551 80.438 0.377 274
146.981 80.167 0.377 291
147.410 79.936 0.380 291
147.711 79.665 0.380 291
148.226 79.394 0.378 307
148.570 79.085 0.377 307
148.999 78.737 0.381 307
149.515 78.351 0.381 307
149.987 77.926 0.379 323
150.545 77.500 0.379 323
151.061 77.075 0.381 323
151.490 76.650 0.382 339
152.006 76.225 0.380 339
152.435 75.877 0.380 340
152.865 75.490 0.383 340
153.294 75.142 0.382 355
153.638 74.795 0.381 355
153.938 74.524 0.380 371
154.196 74.253 0.383 371
154.411 73.944 0.383 371
154.669 73.674 0.381 387
154.926 73.403 0.381 387
155.227 73.094 0.383 388
155.485 72.862 0.383 388
155.656 72.591 0.381 403
155.957 72.359 0.381 403
156.215 72.089 0.383 403
156.558 71.818 0.383 419
156.859 71.548 0.381 419
157.203 71.277 0.381 419
157.546 71.006 0.382 435
157.847 70.659 0.370 435
158.233 70.311 0.342 435
158.620 69.963 0.305 435
159.135 69.538 0.254 452
159.694 68.996 0.159 452

% x_coordinate y_coordinate pressure time
% shape 1, 325 points
191.347 49.669 0.185 0
191.476 49.592 0.256 0
191.476 49.592 0.259 0
191.390 49.476 0.259 0
191.347 49.360 0.259 17
191.347 49.360 0.261 17
191.218 49.244 0.267 17
191.218 49.244 0.275 33
191.132 49.128 0.281 33
191.132 49.128 0.283 33
191.047 48.935 0.288 49
191.047 48.935 0.292 49
191.047 48.742 0.295 49
191.047 48.742 0.304 65
191.004 48.510 0.315 65
190.961 48.355 0.325 65
190.918 48.200 0.336 81
190.918 48.007 0.349 81
190.918 48.007 0.363 81
190.832 47.814 0.371 81
190.746 47.698 0.375 97
190.617 47.582 0.380 97
190.531 47.427 0.390 97
190.445 47.273 0.395 113
190.230 47.079 0.396 113
190.059 46.925 0.400 113
189.887 46.770 0.407 129
189.758 46.616 0.411 129
189.629 46.384 0.414 129
189.500 46.190 0.417 145
189.286 46.074 0.422 145
189.028 45.881 0.426 145
188.770 45.765 0.429 161
188.470 45.649 0.434 162
188.255 45.495 0.439 162
187.997 45.456 0.441 162
187.739 45.379 0.439 177
187.482 45.301 0.442 177
187.181 45.224 0.446 177
186.795 45.185 0.446 193
186.451 45.147 0.446 193
186.021 45.147 0.448 193
185.678 45.108 0.450 209
185.334 45.108 0.454 209
184.862 45.108 0.448 209
184.432 45.108 0.454 225
183.960 45.147 0.455 225
183.445 45.185 0.451 225
182.929 45.301 0.456 241
182.414 45.417 0.458 241
181.855 45.495 0.460 241
181.340 45.649 0.459 241
180.825 45.804 0.457 258
180.266 45.997 0.448 258
179.751 46.268 0.459 258
179.150 46.500 0.460 274
178.591 46.770 0.460 274
178.076 47.002 0.455 274
177.603 47.234 0.462 290
177.131 47.466 0.462 290
176.659 47.737 0.460 290
176.143 47.969 0.455 306
175.757 48.278 0.461 306
175.327 48.548 0.453 306
174.984 48.780 0.456 322
174.683 49.051 0.459 322
174.253 49.244 0.463 322
173.910 49.515 0.461 338
173.437 49.824 0.460 338
173.008 50.210 0.461 338
172.578 50.597 0.464 338
172.106 50.984 0.462 355
171.591 51.370 0.461 355
171.032 51.795 0.462 355
170.517 52.182 0.462 370
170.044 52.607 0.462 370
169.572 52.955 0.461 370
169.185 53.419 0.459 386
168.842 53.805 0.458 386
168.541 54.231 0.459 386
168.198 54.656 0.459 402
167.897 55.081 0.458 402
167.553 55.583 0.461 402
167.167 56.086 0.459 418
166.866 56.588 0.459 418
166.480 57.168 0.460 418
166.136 57.709 0.462 418
165.835 58.251 0.462 434
165.535 58.869 0.459 435
165.234 59.410 0.460 435
164.933 59.951 0.462 450
164.719 60.492 0.454 450
164.504 61.034 0.456 450
164.289 61.497 0.452 466
164.117 62.000 0.454 466
163.903 62.503 0.458 466
163.645 63.082 0.456 482
163.473 63.662 0.456 482
163.258 64.319 0.460 482
163.044 65.054 0.460 498
162.786 65.788 0.459 498
162.528 66.561 0.459 498
162.314 67.296 0.462 498
162.056 67.953 0.461 514
161.884 68.571 0.460 514
161.755 69.228 0.460 514
161.497 69.885 0.462 530
161.369 70.543 0.460 530
161.154 71.277 0.461 531
160.982 71.973 0.460 546
160.767 72.669 0.462 546
160.724 73.326 0.462 546
