% x_coordinate y_coordinate pressure time
% shape 0, 465 points
118.248 78.351 0.046 0
118.248 78.351 0.200 16
118.162 78.235 0.204 16
117.947 78.235 0.213 32
117.947 78.235 0.227 32
117.775 78.235 0.237 32
117.775 78.235 0.241 48
117.775 78.235 0.245 48
117.775 78.235 0.247 48
117.775 78.235 0.248 48
117.775 78.235 0.253 64
117.775 78.235 0.259 80
117.775 78.235 0.266 80
117.775 78.235 0.274 80
117.775 78.235 0.282 96
117.775 78.235 0.290 96
117.775 78.235 0.295 96
117.818 78.119 0.299 112
117.818 78.119 0.304 112
117.818 78.119 0.306 128
117.818 78.119 0.308 128
117.818 78.119 0.310 128
117.947 77.887 0.313 144
118.248 77.616 0.317 144
118.548 77.230 0.321 160
119.064 76.766 0.323 160
119.536 76.225 0.324 160
120.052 75.722 0.327 176
120.524 75.142 0.328 176
120.953 74.601 0.327 176
121.426 74.137 0.328 192
121.941 73.674 0.330 192
122.328 73.248 0.331 192
122.843 72.823 0.330 208
123.273 72.359 0.331 208
123.702 71.934 0.334 208
124.175 71.509 0.335 208
124.604 71.045 0.334 225
125.120 70.504 0.334 225
125.635 69.963 0.337 225
126.193 69.422 0.338 241
126.752 68.764 0.338 241
127.310 68.107 0.338 241
127.954 67.373 0.340 257
128.684 66.638 0.341 257
129.414 65.904 0.340 257
130.016 65.208 0.339 273
130.617 64.474 0.341 273
131.089 63.739 0.341 273
131.476 63.082 0.340 289
131.820 62.425 0.339 289
132.206 61.845 0.341 289
132.593 61.343 0.341 289
132.893 60.802 0.340 305
133.280 60.338 0.340 305
133.581 59.874 0.341 305
133.881 59.371 0.341 321
134.139 58.946 0.340 321
134.525 58.560 0.340 321
134.783 58.173 0.342 338
135.170 57.709 0.341 338
135.599 57.245 0.341 338
136.029 56.666 0.340 354
136.501 56.125 0.342 354
136.974 55.622 0.342 354
137.403 55.042 0.340 370
137.833 54.462 0.340 370
138.348 53.921 0.341 370
138.820 53.341 0.341 386
139.164 52.762 0.340 386
139.636 52.182 0.341 386
140.023 51.602 0.342 386
140.452 51.061 0.342 402
140.882 50.520 0.341 402
141.311 50.056 0.340 402
141.698 49.592 0.342 418
142.042 49.089 0.342 418
142.342 48.587 0.341 418
142.686 48.046 0.341 434
143.072 47.543 0.343 434
143.502 46.964 0.342 434
143.802 46.384 0.341 450
144.318 45.765 0.341 451
144.747 45.185 0.343 451
145.134 44.606 0.343 466
145.520 43.948 0.341 466
145.993 43.369 0.341 466
146.422 42.789 0.343 466
146.852 42.170 0.343 482
147.238 41.552 0.342 482
147.582 40.895 0.342 482
147.969 40.276 0.344 498
148.312 39.658 0.344 498
148.742 39.001 0.344 498
149.085 38.344 0.344 514
149.558 37.686 0.345 514
149.858 37.068 0.345 514
150.202 36.450 0.344 530
150.545 35.831 0.344 530
150.760 35.097 0.346 530
151.147 34.362 0.346 546
151.490 33.550 0.345 546
151.791 32.777 0.345 546
152.135 32.043 0.347 546
152.435 31.309 0.347 562
152.736 30.574 0.346 562
153.036 29.840 0.346 563
153.251 29.144 0.348 578
153.552 28.487 0.347 578
153.810 27.868 0.346 578
154.196 27.250 0.346 594
154.540 26.631 0.348 594
154.840 25.974 0.348 594
155.184 25.317 0.347 610
155.528 24.621 0.347 610
155.828 23.964 0.349 610
156.215 23.268 0.349 626
156.644 22.611 0.348 626
156.945 21.954 0.348 626
157.417 21.336 0.349 626
157.718 20.717 0.349 642
158.147 20.060 0.348 642
158.577 19.442 0.348 642
158.964 18.823 0.350 658
159.350 18.205 0.350 658
159.737 17.548 0.349 658
160.037 16.929 0.350 674
160.381 16.311 0.351 674
160.639 15.654 0.351 674
160.982 15.035 0.350 691
161.283 14.417 0.350 691
161.497 13.759 0.351 691
161.798 13.180 0.352 707
161.970 12.600 0.351 707
162.228 12.020 0.352 707
162.442 11.440 0.353 707
162.571 10.860 0.353 723
162.786 10.242 0.353 723
162.829 9.701 0.353 723
162.958 9.160 0.355 739
163.087 8.657 0.355 739
163.087 8.116 0.354 739
163.087 7.575 0.354 755
163.087 6.995 0.356 755
163.172 6.492 0.356 755
163.172 5.951 0.356 771
163.087 5.487 0.355 771
163.087 5.062 0.357 771
163.087 4.676 0.357 787
163.044 4.405 0.357 787
162.958 4.135 0.357 787
162.958 3.864 0.359 787
162.829 3.709 0.362 803
162.829 3.593 0.366 804
162.786 3.400 0.372 819
162.786 3.400 0.374 819
